"female" "black" "hispanic" "dadcoll" "momcoll" "ownhome" "urban" "dist" "tuition" "ed" "incomehi" "county" "state"
0 1 0 1 1 1 0 0.2 1.16628 13 1 72 32
1 0 0 1 0 1 0 0.2 1.16628 14 1 72 32
1 0 0 0 0 1 0 0.2 1.16628 12 0 72 32
0 0 0 1 1 1 0 0.2 1.16628 16 1 72 32
0 0 0 1 0 1 0 0.2 1.16628 16 0 72 32
1 0 0 1 0 1 0 0.2 1.16628 12 0 72 32
1 0 0 0 0 1 1 1.4 1.16628 12 0 86 32
0 0 0 1 1 1 1 1.4 1.16628 16 1 86 32
1 0 0 0 1 1 1 1.4 1.16628 13 0 86 32
1 1 0 0 0 1 1 1.4 1.16628 13 0 86 32
0 0 0 0 0 1 1 1.4 1.16628 16 1 86 32
0 0 0 0 0 1 1 1.4 1.16628 13 1 86 32
1 1 0 0 0 1 1 1.4 1.16628 13 0 86 32
1 0 0 0 0 1 0 1 1.16628 14 0 96 32
1 0 0 1 0 1 0 1 1.16628 12 0 96 32
0 0 0 0 0 1 0 1 1.16628 13 0 96 32
1 0 0 0 1 1 0 1 1.16628 14 1 96 32
0 0 0 0 0 1 0 1 1.16628 13 1 96 32
0 0 0 1 0 1 0 1 1.16628 16 1 96 32
1 0 0 0 0 1 0 1 1.16628 12 0 96 32
1 1 0 0 0 1 1 0.5 1.12587 12 0 50 29
1 0 0 0 0 1 1 0.5 1.12587 12 1 50 29
1 0 0 0 0 1 1 0.5 1.12587 12 0 50 29
1 1 0 0 0 0 1 0.2 1.12587 12 0 50 29
1 0 0 0 0 1 1 0.2 1.12587 14 1 50 29
1 0 0 1 1 1 0 3 1.12587 17 1 76 29
1 0 0 0 0 0 0 3 1.12587 13 0 76 29
1 0 0 0 0 1 0 3 1.12587 12 0 76 29
1 0 0 0 0 0 0 3 1.12587 12 0 76 29
1 0 0 0 1 1 0 3 1.12587 15 0 76 29
1 0 0 1 0 1 0 1.6 1.12587 16 1 57 29
0 0 0 0 0 1 0 1.6 1.12587 12 0 57 29
1 0 1 0 0 1 0 1.6 1.12587 12 1 57 29
0 0 0 0 0 0 0 1.6 1.12587 12 0 57 29
0 0 1 0 0 1 0 1.6 1.12587 16 0 57 29
1 0 0 0 0 1 0 1.6 1.12587 15 1 57 29
1 0 0 0 0 1 0 1.6 1.12587 12 0 57 29
1 0 0 1 0 1 0 1.6 1.12587 12 0 57 29
1 0 0 1 1 1 0 0.8 1.16628 16 0 90 32
1 0 0 0 0 1 0 0.8 1.16628 12 0 90 32
1 0 0 1 1 1 0 0.8 1.16628 18 1 90 32
0 0 0 0 0 1 0 0.8 1.16628 12 0 90 32
0 0 0 1 1 1 0 0.8 1.16628 15 1 90 32
1 0 0 0 0 1 0 0.8 1.16628 13 0 90 32
1 0 0 1 1 1 0 0.8 1.16628 15 0 90 32
1 0 0 0 0 1 0 0.8 1.16628 13 0 90 32
1 0 1 0 0 0 0 0.8 1.16628 12 0 90 32
0 0 1 0 0 1 0 0.8 1.16628 12 1 90 32
0 0 0 0 0 1 0 0.8 1.16628 12 0 90 32
0 1 0 0 0 1 0 0.2 1.12587 13 0 88 29
0 1 0 0 0 1 0 0.2 1.12587 13 0 88 29
0 0 0 1 1 1 0 0.2 1.12587 18 0 88 29
1 0 0 1 1 1 0 0.2 1.12587 17 1 88 29
0 0 0 0 0 1 0 0.2 1.12587 13 0 88 29
0 0 1 0 0 0 0 0.2 1.12587 15 0 88 29
0 0 0 0 0 1 0 0.2 1.12587 12 0 88 29
1 0 0 0 0 1 1 0.3 1.01617 12 0 36 26
0 0 0 0 0 1 1 0.3 1.01617 17 0 36 26
0 0 0 0 0 1 1 0.3 1.01617 12 0 36 26
0 0 0 0 0 1 1 0.3 1.01617 12 1 36 26
1 1 0 1 1 1 1 0.3 1.01617 12 0 36 26
0 0 1 0 0 1 1 0.3 1.01617 13 0 36 26
0 1 0 0 0 1 1 0.5 1.01617 12 0 36 26
1 0 0 0 0 1 1 0.5 1.01617 12 0 36 26
1 0 0 0 0 1 0 2 1.12587 12 0 85 29
0 0 0 1 0 1 0 2 1.12587 17 1 85 29
1 0 0 0 0 1 0 2 1.12587 12 0 85 29
0 0 0 0 0 0 0 2 1.12587 15 0 85 29
1 0 0 0 0 1 0 2 1.12587 12 0 85 29
0 0 0 0 0 1 0 2 1.16628 12 1 62 32
0 0 0 0 0 1 0 2 1.16628 12 0 62 32
1 0 0 1 0 1 0 2 1.16628 12 0 62 32
0 0 1 0 0 1 0 2 1.16628 12 0 62 32
0 0 1 0 0 1 0 2 1.16628 13 1 62 32
1 0 0 0 0 1 0 2 1.16628 13 0 62 32
0 0 0 0 0 1 0 1 1.16628 16 0 82 32
0 0 0 0 0 1 0 1 1.16628 12 0 82 32
0 0 0 0 0 1 0 1 1.16628 13 1 82 32
1 0 0 0 0 1 1 1 0.93187 12 0 70 27
0 0 0 0 0 1 1 1 0.93187 13 0 70 27
0 0 0 0 0 1 1 1 0.93187 12 0 70 27
0 0 0 0 1 1 0 0.5 0.93187 16 1 42 27
1 0 0 1 1 1 0 0.5 0.93187 16 1 42 27
1 0 0 1 1 1 0 0.5 0.93187 16 1 42 27
0 0 0 0 0 1 0 0.5 0.93187 17 0 42 27
0 0 0 1 1 1 0 0.5 0.93187 16 1 42 27
1 0 0 0 0 0 0 0.5 0.93187 12 1 42 27
0 0 1 0 0 0 0 0.5 0.93187 12 0 42 27
0 0 0 0 0 0 0 0.5 0.93187 16 0 42 27
0 0 0 1 1 1 0 0.5 0.93187 17 1 42 27
0 0 0 1 0 1 0 0.5 0.93187 15 1 42 27
1 0 0 1 1 1 0 0.5 0.93187 17 1 42 27
0 0 0 1 1 1 0 0.8 0.93187 16 1 53 27
0 0 0 1 0 1 0 0.8 0.93187 17 1 53 27
1 1 0 0 0 0 1 3.5 0.93187 12 0 46 27
1 1 0 0 0 0 1 3.5 0.93187 12 0 46 27
1 1 0 0 0 1 1 3.5 0.93187 16 0 46 27
0 0 0 0 0 1 1 3.5 0.93187 12 1 46 27
1 0 0 1 0 1 1 3.5 0.93187 14 0 46 27
0 0 1 0 0 1 0 0.5 0.93187 12 0 28 27
0 0 0 0 0 0 0 1.5 0.93187 17 0 53 27
1 0 0 0 0 1 0 0.3 0.93187 16 1 28 27
0 0 0 0 0 1 0 0.3 0.93187 16 0 28 27
0 0 0 0 0 1 0 0.3 0.93187 16 0 28 27
0 0 0 0 0 1 0 0.3 0.93187 16 0 28 27
0 0 0 0 0 1 0 0.3 0.93187 12 0 28 27
1 0 1 1 0 1 0 2 0.93187 17 1 53 27
1 0 0 0 0 1 0 2 0.93187 12 1 53 27
1 1 0 1 1 1 1 0.2 0.93187 17 1 34 27
1 0 0 0 0 1 1 0.2 0.93187 16 1 34 27
0 0 0 1 1 1 1 0.2 0.93187 13 1 34 27
1 0 0 0 0 0 1 0.2 0.93187 12 0 34 27
1 0 0 1 0 1 1 0.2 0.93187 15 1 34 27
0 0 0 1 1 1 1 0.2 0.93187 12 1 34 27
0 1 0 0 0 1 1 0.2 0.93187 13 0 34 27
1 0 0 1 1 1 0 0.1 0.93187 14 0 52 27
0 0 0 1 0 1 0 0.1 0.93187 13 1 52 27
0 0 0 0 0 1 0 0.1 0.93187 14 0 52 27
1 0 0 0 1 1 0 0.1 0.93187 12 0 52 27
0 0 0 0 0 1 0 0.1 0.93187 15 0 52 27
1 0 1 0 0 1 0 0.1 0.93187 16 0 52 27
0 0 0 0 0 1 0 0.1 0.93187 17 0 52 27
0 0 0 1 1 1 0 0.8 0.93187 16 1 28 27
0 1 0 0 1 1 0 0.8 0.93187 12 1 28 27
1 0 0 0 0 0 0 0.8 0.93187 16 0 28 27
1 1 0 0 0 1 0 0.6 0.93187 12 0 53 27
0 0 1 0 0 0 0 0.6 0.93187 13 0 53 27
0 0 0 0 0 1 0 0.3 0.93187 13 0 60 27
0 0 0 1 0 1 0 0.3 0.93187 16 0 60 27
0 0 0 0 0 1 0 0.3 0.93187 16 0 60 27
0 1 0 0 1 1 0 0.3 0.93187 14 0 60 27
1 0 0 0 0 1 0 0.3 0.93187 12 0 60 27
1 0 0 0 0 1 0 3 0.93187 12 0 50 27
0 0 0 1 0 1 0 3 0.93187 16 0 50 27
1 0 0 0 0 1 0 3 0.93187 13 0 50 27
1 0 0 0 0 1 0 3 0.93187 16 0 50 27
1 0 1 0 0 1 0 2 0.93187 16 0 42 27
1 0 1 1 1 0 0 2 0.93187 16 0 42 27
1 0 0 0 1 1 0 2 0.93187 13 1 42 27
0 0 0 0 0 1 0 2 0.93187 12 0 42 27
1 0 0 0 0 1 0 2 0.93187 16 0 42 27
1 0 0 1 1 1 0 1.4 0.93187 12 0 60 27
1 0 0 0 0 1 0 1.4 0.93187 15 1 60 27
0 0 0 0 0 1 0 1.4 0.93187 12 0 60 27
1 0 0 0 0 1 0 1.8 0.93187 15 0 80 27
1 0 0 0 0 0 0 1.8 0.93187 15 1 80 27
1 0 0 0 0 1 0 1.8 0.93187 12 0 80 27
0 1 0 0 0 0 0 0.2 0.93187 16 1 53 27
1 0 0 1 1 1 0 0.2 0.93187 16 1 53 27
1 0 0 1 0 1 0 0.2 0.93187 16 0 53 27
1 0 0 1 1 0 0 0.2 0.93187 15 1 53 27
1 0 0 1 1 1 0 0.2 0.93187 16 1 53 27
0 0 0 0 0 1 0 0.8 0.93187 12 0 42 27
0 0 0 0 0 1 0 0.8 0.93187 13 0 42 27
0 0 0 0 0 0 0 0.8 0.93187 12 1 42 27
1 0 0 1 0 1 0 0.8 0.93187 15 0 42 27
0 0 0 1 1 1 0 0.8 0.93187 16 1 42 27
0 0 0 0 1 1 0 1.7 0.93187 16 1 102 27
0 0 0 0 0 1 0 1.7 0.93187 16 1 102 27
0 0 0 1 0 1 0 2.5 0.93187 12 1 73 27
1 0 0 0 0 1 0 2.5 0.93187 12 0 73 27
0 0 0 0 0 1 0 2.5 0.93187 16 0 73 27
0 0 0 1 1 0 0 2.5 0.93187 16 0 73 27
1 0 0 0 0 1 0 2.5 0.93187 13 0 73 27
0 1 0 0 0 0 0 2.5 0.93187 12 1 73 27
1 1 0 0 0 1 0 2.5 0.93187 12 0 73 27
0 0 0 0 0 1 0 2.5 0.93187 12 0 73 27
1 0 0 0 0 1 0 2.5 0.93187 13 0 73 27
0 0 0 0 0 1 0 2.5 0.93187 12 0 73 27
0 0 0 0 0 1 0 2.5 0.93187 12 0 73 27
0 0 0 0 0 1 0 2 0.93187 14 0 83 27
0 0 0 0 0 1 0 2 0.93187 16 0 83 27
1 0 1 0 0 1 1 1 0.93187 13 0 53 27
0 0 0 1 1 1 1 1 0.93187 12 0 53 27
0 0 0 0 0 0 1 1 0.93187 12 0 53 27
0 0 0 0 0 0 1 1 0.93187 13 0 53 27
0 0 0 0 0 1 1 1 0.93187 17 1 53 27
1 0 0 0 0 1 0 4 0.93187 12 0 67 27
0 0 0 0 1 1 0 4 0.93187 16 0 67 27
0 0 0 0 0 1 0 4 0.93187 12 0 67 27
0 0 0 1 0 1 0 4.5 0.93187 16 0 55 27
1 0 0 0 0 1 0 4.5 0.93187 13 0 55 27
1 0 0 0 0 1 0 4.5 0.93187 15 0 55 27
1 0 0 0 0 1 0 1 0.93187 12 0 46 27
0 0 0 0 0 1 0 1 0.93187 17 0 46 27
0 0 0 0 0 1 0 1 0.93187 12 0 46 27
1 0 0 0 0 1 0 4.5 0.93187 12 0 42 27
0 0 0 0 0 1 0 4.5 0.93187 12 0 42 27
1 0 0 0 0 0 0 4.5 0.93187 12 0 42 27
1 0 0 0 0 1 0 4.5 0.93187 14 0 42 27
0 0 0 0 0 1 0 2 0.93187 12 1 57 27
1 0 0 0 0 1 0 2 0.93187 13 0 57 27
1 0 0 0 0 1 0 2 0.93187 12 0 57 27
0 0 0 0 1 1 0 2 0.93187 14 1 78 27
1 0 0 0 0 1 0 2 0.93187 13 0 78 27
1 0 0 0 0 1 0 2 0.93187 12 0 78 27
1 0 0 0 0 1 0 2 0.93187 17 0 78 27
0 0 0 0 0 1 0 1.5 0.93187 13 0 56 27
1 0 0 0 0 1 0 1.5 0.93187 15 0 56 27
1 0 0 0 0 1 0 1.5 0.93187 12 0 56 27
1 0 0 0 0 1 0 1.5 0.93187 14 0 56 27
1 0 0 0 0 1 0 1.5 0.93187 12 0 56 27
0 1 0 0 0 1 0 2 0.93187 13 1 53 27
0 0 0 0 0 1 0 2 0.93187 16 0 53 27
0 0 1 0 0 0 0 2 0.93187 12 0 53 27
1 0 0 0 0 1 1 0.6 0.93187 16 0 53 27
0 0 0 0 0 1 1 0.6 0.93187 15 0 53 27
1 1 0 0 0 0 1 0.6 0.93187 16 0 53 27
1 1 0 0 0 1 1 0.6 0.93187 12 0 53 27
1 0 0 0 0 1 1 0.6 0.93187 13 0 53 27
1 1 0 0 0 1 1 0.8 0.93187 14 0 53 27
1 1 0 0 0 0 1 0.8 0.93187 12 0 53 27
0 0 0 1 0 1 1 0.6 0.93187 15 0 70 27
1 0 0 0 0 1 1 0.6 0.93187 12 0 70 27
0 0 0 1 0 1 1 0.6 0.93187 16 0 70 27
1 1 0 0 0 1 1 0.1 0.93187 12 0 53 27
0 1 0 0 0 1 1 0.1 0.93187 15 0 53 27
0 1 0 0 0 1 1 0.1 0.93187 12 1 53 27
1 1 0 0 0 1 1 0.1 0.93187 13 0 53 27
0 0 0 1 1 0 1 0.3 0.93187 12 0 53 27
1 0 1 0 0 0 1 0.3 0.93187 12 0 53 27
0 0 0 1 1 1 1 0.3 0.93187 12 0 53 27
1 0 0 0 0 0 1 0.3 0.93187 16 0 53 27
1 0 0 0 0 1 1 0.3 0.93187 15 0 53 27
0 0 1 0 0 0 1 0.3 0.93187 16 0 53 27
1 1 0 0 0 1 1 0.3 0.93187 15 0 53 27
1 1 0 0 0 1 1 0.3 0.93187 13 1 53 27
0 1 0 0 0 1 1 0.3 0.93187 12 0 53 27
1 1 0 0 0 1 1 0.2 0.93187 14 0 53 27
1 1 0 0 0 1 1 0.2 0.93187 12 0 53 27
0 1 0 0 0 1 1 0.2 0.93187 15 1 53 27
0 1 0 0 1 1 1 0.2 0.93187 15 0 53 27
1 1 0 0 1 1 1 0.2 0.93187 12 0 53 27
1 1 0 0 0 0 1 0.2 0.93187 12 0 53 27
1 1 0 0 0 1 1 0.2 0.93187 16 0 53 27
0 1 0 0 0 1 1 0.2 0.93187 12 0 53 27
1 0 1 0 0 0 1 1 0.93187 12 1 53 27
1 1 0 0 0 1 1 1 0.93187 12 0 53 27
1 1 0 0 0 0 1 1 0.93187 12 1 53 27
1 1 0 0 0 0 1 1 0.93187 12 0 53 27
0 0 0 0 0 1 1 1.8 0.93187 15 0 53 27
1 0 1 0 0 1 1 1.8 0.93187 12 0 53 27
1 0 0 1 1 1 1 1.8 0.93187 16 1 53 27
1 0 0 0 0 1 1 1.8 0.93187 16 1 53 27
0 0 1 0 0 1 1 0.8 0.93187 16 1 53 27
0 1 0 0 0 1 1 0.8 0.93187 12 0 53 27
1 1 0 0 0 0 1 0.8 0.93187 12 0 53 27
1 1 0 0 0 0 1 0.8 0.93187 13 0 53 27
0 1 0 0 0 0 1 0.8 0.93187 12 0 53 27
0 1 0 0 0 0 1 0.8 0.93187 12 0 53 27
1 1 0 0 0 0 1 0.8 0.93187 15 0 53 27
1 0 0 0 0 1 0 1.5 0.93187 14 1 70 27
1 0 0 0 0 1 0 1.5 0.93187 12 0 70 27
1 1 0 0 0 0 0 1.5 0.93187 16 0 70 27
1 0 0 1 1 1 0 0.1 0.93187 12 1 53 27
1 0 0 1 1 0 0 0.1 0.93187 16 1 53 27
1 0 0 0 0 1 0 1.5 0.93187 16 0 80 27
0 0 0 0 0 1 0 1.5 0.93187 16 1 80 27
0 0 1 0 0 0 0 1.5 0.93187 12 0 80 27
1 0 0 0 0 1 0 1.5 0.93187 12 0 80 27
0 0 0 0 0 1 0 2.5 0.93187 12 1 53 27
0 0 0 1 1 1 0 2.5 0.93187 16 1 53 27
1 0 0 0 0 1 0 4 0.93187 12 0 95 27
0 0 1 0 0 1 0 4 0.93187 12 0 95 27
0 0 0 0 0 1 0 4 0.93187 12 0 95 27
0 0 0 0 0 1 0 4 0.93187 12 0 95 27
1 0 0 0 0 1 0 1.5 0.93187 12 1 82 27
1 0 0 0 0 0 0 1.5 0.93187 14 0 82 27
1 0 0 0 0 1 0 1.5 0.93187 12 0 82 27
0 0 0 0 0 1 0 1.5 0.93187 12 1 82 27
0 0 0 0 0 1 0 1.5 0.93187 14 1 82 27
0 0 0 0 0 1 0 1.5 0.93187 12 0 82 27
0 0 0 1 0 1 0 1.5 0.93187 14 0 82 27
0 0 0 0 0 1 0 1.5 0.93187 15 1 82 27
1 0 0 0 0 1 0 0.1 0.93187 12 0 83 27
1 0 0 1 0 1 0 0.1 0.93187 12 0 83 27
0 0 1 1 0 1 0 0.1 0.93187 12 0 83 27
0 0 0 0 0 1 0 0.1 0.93187 12 0 83 27
1 0 0 0 1 1 0 0.1 0.93187 13 0 83 27
1 0 0 0 0 1 0 0.1 0.93187 12 0 83 27
1 0 0 1 0 1 0 2 0.93187 17 0 53 27
1 0 0 0 0 1 0 2 0.93187 15 1 53 27
1 0 0 1 0 1 0 2 0.93187 12 1 53 27
0 0 0 0 0 1 0 2 0.93187 16 1 53 27
0 1 0 1 1 1 0 2 0.93187 15 1 53 27
1 0 0 0 0 1 0 0.7 0.82448 12 0 14 28
1 0 0 1 1 1 0 0.7 0.82448 14 1 14 28
0 0 0 0 0 1 0 0.7 0.82448 16 0 14 28
0 0 0 0 0 1 0 0.7 0.82448 12 0 14 28
1 0 0 1 0 1 0 2 0.82448 12 1 17 28
0 0 0 0 0 1 0 2 0.82448 13 1 17 28
1 0 0 0 0 1 0 2 0.82448 13 0 17 28
0 0 0 0 0 1 0 2 0.82448 16 0 17 28
1 0 0 0 0 1 0 2 0.82448 13 1 17 28
1 0 0 0 0 1 0 2 0.82448 12 0 17 28
0 1 0 0 0 1 1 0.7 0.48499 13 0 53 20
0 0 0 0 0 1 1 0.7 0.48499 12 0 53 20
0 0 0 0 0 1 1 0.7 0.48499 14 0 53 20
1 0 0 0 0 1 1 0.7 0.48499 12 0 53 20
1 0 0 0 0 1 1 0.7 0.48499 12 0 53 20
0 0 0 1 0 1 0 1 0.76905 17 1 11 16
0 0 1 1 0 1 0 1 0.76905 14 1 11 16
0 0 0 1 0 1 0 1 0.76905 14 1 11 16
1 0 0 0 0 1 0 1 0.76905 16 1 11 16
1 0 0 1 1 1 0 1 0.76905 15 1 11 16
0 0 0 0 0 1 1 1 0.82448 16 1 20 28
1 0 0 0 0 1 1 1 0.82448 12 0 20 28
0 0 0 0 0 1 1 1 0.82448 12 0 20 28
1 0 0 1 1 1 1 1 0.82448 15 1 20 28
0 0 0 0 0 1 1 1 0.82448 13 1 20 28
0 0 0 0 0 1 1 0.4 0.82448 14 0 14 28
1 0 0 0 0 1 1 0.4 0.82448 12 0 14 28
0 0 0 0 1 1 1 0.4 0.82448 17 0 14 28
1 0 0 0 0 1 1 0.4 0.82448 15 0 14 28
1 0 1 0 0 1 1 4 0.82448 13 0 16 28
1 0 0 1 0 1 1 4 0.82448 15 1 16 28
0 0 0 1 0 1 1 4 0.82448 16 0 16 28
0 0 0 0 0 1 1 0.3 0.89376 12 0 38 30
1 0 0 1 0 1 1 0.3 0.89376 15 0 38 30
0 0 0 0 0 1 1 0.3 0.89376 14 1 38 30
0 0 1 0 1 1 1 0.3 0.89376 17 1 38 30
1 1 0 1 0 1 1 0.3 0.89376 17 0 38 30
0 0 0 0 0 1 0 1.7 0.82448 12 0 14 28
0 0 0 0 0 1 0 1.7 0.82448 14 0 14 28
0 0 0 0 0 0 0 1.7 0.82448 12 0 14 28
0 0 0 0 0 1 1 0.3 0.89376 16 0 37 30
0 0 0 0 1 0 1 0.3 0.89376 17 0 37 30
1 0 0 1 0 0 1 0.3 0.89376 12 0 37 30
1 0 0 0 0 1 1 0.3 0.89376 16 1 37 30
1 0 0 0 1 1 0 0.7 0.68476 12 1 22 13
0 0 0 0 0 0 0 0.7 0.68476 16 0 22 13
1 0 0 1 1 1 0 0.7 0.68476 16 0 22 13
0 0 0 0 0 1 0 0.7 0.68476 12 0 22 13
1 0 0 0 0 1 0 0.7 0.68476 12 1 22 13
1 0 0 0 0 1 0 0.7 0.68476 12 1 22 13
1 0 0 0 0 0 0 5 0.48499 12 0 66 20
0 0 0 0 0 1 0 5 0.48499 12 0 66 20
0 0 0 0 0 0 0 5 0.48499 12 0 66 20
1 0 0 0 0 1 0 5 0.48499 12 1 66 20
0 0 0 0 0 1 0 5 0.48499 12 0 66 20
0 0 0 1 1 1 0 5 0.48499 14 1 66 20
0 0 1 0 0 1 0 5 0.48499 15 0 66 20
1 0 0 0 0 1 0 5 0.48499 17 0 66 20
1 0 0 0 0 0 0 4 0.76905 12 0 6 16
0 0 1 0 0 1 0 1.2 0.82448 12 0 14 28
1 1 0 1 1 1 0 1.2 0.82448 12 1 14 28
1 0 0 0 0 1 0 1.2 0.82448 14 0 14 28
0 0 0 1 1 1 0 1.2 0.82448 16 1 14 28
0 0 0 1 1 1 0 1.2 0.82448 16 1 14 28
0 0 0 0 0 1 0 2 0.76905 16 0 11 16
0 0 0 0 0 1 0 2 0.76905 16 0 11 16
0 1 0 0 0 1 0 2 0.76905 14 0 11 16
1 0 0 1 0 1 0 2 0.76905 14 1 11 16
1 0 0 0 0 0 0 0.3 0.48499 13 0 40 20
0 0 0 0 0 1 0 0.3 0.48499 12 1 40 20
1 0 0 0 0 1 0 0.3 0.48499 15 0 40 20
1 0 0 0 0 1 0 3 0.82448 12 0 21 28
0 0 0 0 0 1 0 3 0.82448 12 0 21 28
1 0 0 0 0 1 0 3 0.82448 12 0 21 28
1 0 0 0 0 1 0 3 0.82448 12 0 21 28
0 0 0 0 0 1 0 3 0.82448 13 1 21 28
1 0 0 1 0 0 0 3 0.82448 12 0 21 28
1 0 0 0 0 1 0 3 0.82448 15 0 21 28
0 0 0 0 0 1 0 1.5 0.82448 16 1 20 28
0 0 0 0 0 1 0 1.5 0.82448 13 1 20 28
0 0 0 0 0 1 0 1.5 0.82448 12 1 20 28
1 0 0 0 0 1 0 1.5 0.82448 16 0 20 28
1 0 0 0 0 1 0 1.5 0.82448 12 0 20 28
1 0 0 0 0 1 0 1.5 0.82448 12 0 20 28
0 0 1 0 0 1 0 1.5 0.82448 13 0 20 28
0 0 0 0 0 1 0 5.5 0.76905 12 1 1 16
1 0 0 0 0 1 0 5.5 0.76905 16 0 1 16
0 0 0 0 0 1 0 5.5 0.76905 12 0 1 16
0 0 0 1 1 1 0 5.5 0.76905 15 0 1 16
1 0 0 0 0 1 0 5.5 0.76905 12 0 1 16
1 0 0 1 1 1 0 1.5 0.89376 14 1 42 30
1 0 0 0 0 1 0 1.5 0.89376 16 0 42 30
0 0 0 0 0 1 0 1.5 0.89376 12 0 42 30
0 0 0 0 0 1 0 1.5 0.89376 15 0 42 30
1 0 0 0 0 1 0 1.5 0.89376 16 0 42 30
1 0 0 0 0 0 0 1.5 0.89376 17 0 42 30
0 0 0 0 0 0 0 1.5 0.89376 12 0 42 30
1 0 0 1 0 1 0 1.5 0.89376 12 0 42 30
0 0 0 1 1 1 0 1.5 0.89376 12 0 42 30
0 0 0 1 1 1 0 1.5 0.89376 15 1 42 30
1 0 0 0 0 0 0 1.5 0.89376 12 0 42 30
1 0 0 0 0 1 0 1.5 0.89376 16 0 42 30
1 0 0 0 0 1 0 4 0.89376 16 1 14 30
0 0 0 1 0 1 0 4 0.89376 12 1 14 30
1 0 0 0 0 1 0 4 0.89376 15 0 14 30
0 0 0 1 1 1 0 4 0.89376 14 0 14 30
0 0 0 1 1 1 0 4 0.89376 15 1 14 30
1 0 0 0 0 1 0 4 0.89376 12 0 14 30
1 0 0 0 0 1 0 4 0.89376 12 0 14 30
1 0 0 0 0 1 0 14.2 0.77829 13 0 4 19
0 0 0 1 1 1 0 14.2 0.77829 16 1 4 19
0 0 0 1 0 1 0 14.2 0.77829 14 0 4 19
0 0 0 0 0 0 0 14.2 0.77829 12 0 4 19
0 0 0 0 0 1 0 8 0.48499 12 0 35 20
0 0 0 0 0 1 0 8 0.48499 12 0 35 20
1 0 0 0 0 1 0 8 0.48499 12 1 35 20
0 0 0 0 0 1 0 8 0.48499 12 1 35 20
1 0 0 0 0 1 0 8 0.48499 13 0 35 20
0 1 0 0 0 1 0 8 0.48499 12 0 35 20
1 0 0 0 0 1 0 2.6 0.89376 15 0 29 30
0 0 0 0 0 0 0 2.6 0.89376 16 0 29 30
1 0 0 0 1 1 0 2.6 0.89376 15 0 29 30
1 0 0 0 0 1 0 5 0.82448 16 0 35 28
1 0 0 0 0 1 0 5 0.82448 16 0 35 28
0 0 0 0 1 1 0 5 0.82448 16 1 35 28
0 0 0 1 1 1 0 5 0.82448 14 0 35 28
0 0 0 1 1 1 0 5 0.82448 14 0 35 28
1 0 0 1 0 1 0 5 0.82448 16 1 35 28
0 0 0 0 0 1 0 5 0.82448 12 1 35 28
1 0 0 0 0 1 0 5 0.82448 16 1 35 28
1 0 0 0 0 1 0 5 0.82448 12 1 35 28
1 0 0 1 1 1 0 4 0.68476 17 1 9 13
0 0 0 0 0 1 0 4 0.68476 16 0 9 13
1 0 0 1 0 1 0 4 0.68476 15 1 9 13
0 0 0 0 0 1 0 4 0.68476 14 0 9 13
0 0 0 0 0 1 0 4 0.68476 12 0 9 13
0 0 0 0 0 1 0 4 0.68476 13 0 9 13
1 0 0 0 0 0 0 4 0.68476 15 0 9 13
0 0 0 0 0 1 0 1.5 0.89376 13 0 24 30
0 0 0 0 0 1 0 1.5 0.89376 12 0 24 30
1 0 0 0 0 1 0 1.5 0.89376 15 0 24 30
0 0 0 0 0 1 0 1.5 0.89376 12 0 24 30
1 0 0 0 0 0 0 1.5 0.89376 12 0 24 30
1 0 0 0 0 0 0 1.5 0.89376 12 0 24 30
1 0 0 0 0 0 0 2.6 0.89376 12 0 32 30
1 0 0 0 0 0 0 2.6 0.89376 12 0 32 30
1 0 0 0 1 1 0 2.6 0.89376 15 0 32 30
0 0 0 0 0 1 0 2.6 0.89376 12 1 32 30
1 0 0 0 0 1 0 2.6 0.89376 17 1 32 30
0 0 0 0 0 1 0 2.6 0.89376 14 0 32 30
0 0 0 0 0 1 0 2.6 0.89376 12 1 32 30
0 0 0 0 0 0 0 2.6 0.89376 16 1 32 30
0 0 0 0 0 1 0 2.6 0.89376 15 0 32 30
0 0 0 0 0 1 0 2.6 0.89376 14 0 32 30
0 0 0 0 1 1 0 2.6 0.89376 17 1 32 30
1 0 0 0 0 0 0 6 0.77829 18 0 20 19
1 0 0 1 1 1 0 6 0.77829 15 0 20 19
0 0 0 0 0 1 0 6 0.77829 14 0 20 19
0 0 0 0 0 0 0 6 0.77829 13 1 20 19
0 0 0 0 0 1 0 6 0.77829 12 1 20 19
1 0 0 0 0 1 0 1.5 0.82448 13 0 54 28
1 0 0 0 0 1 0 1.5 0.82448 12 0 54 28
1 0 0 0 0 1 0 1.5 0.82448 13 1 54 28
1 0 0 0 1 1 0 1.5 0.82448 16 0 54 28
1 0 0 0 0 1 0 1.5 0.82448 16 0 54 28
0 0 0 0 0 1 0 1.5 0.82448 15 1 54 28
0 0 0 1 0 1 0 1.5 0.82448 16 1 54 28
1 0 0 0 0 0 0 1.5 0.82448 14 0 54 28
1 0 0 0 0 1 0 1.5 0.82448 12 0 54 28
1 0 0 0 0 1 0 1.5 0.82448 12 0 54 28
0 0 0 0 0 1 0 1.5 0.82448 12 1 54 28
1 0 0 0 0 1 0 0.1 0.77829 15 1 10 19
0 1 0 0 0 1 0 0.1 0.77829 12 1 10 19
1 0 0 1 1 1 0 0.1 0.77829 16 0 10 19
